review_id,product_id,customer_id,country_code,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,total_votes,size_purchased,color_purchased,fit_rating,quality_rating,style_rating,review_status,moderated_by,created_at,updated_at
REV_2024_004059,PROD_000098,CUST_BE_0001896,NL,3,Beautiful design,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-01-11,True,37,0,L,Red,runs_large,,3,pending,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004060,PROD_000108,CUST_NL_0001567,NL,4,Disappointed with quality,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-24,True,43,60,34,White,runs_large,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004061,PROD_000157,CUST_FR_0000985,LU,3,Amazing material,This item exceeded my expectations. Great quality and fast shipping!,2024-01-29,True,50,21,XS,Navy,,3,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004062,PROD_000050,CUST_DE_0000680,DE,5,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-03-23,True,21,6,36,White,runs_small,3,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004063,PROD_000044,CUST_FR_0001059,FR,5,Great quality,Good value for money. The style is trendy and comfortable to wear.,2024-09-07,True,4,0,,Grey,true_to_size,1,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004064,PROD_000015,CUST_FR_0000787,BE,4,Stylish and practical,Perfect fit and beautiful color. Highly recommend this product.,2024-08-19,True,9,22,L,Black,runs_large,,4,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004065,PROD_000171,CUST_DE_0000698,DE,2,Perfect fit,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-07-23,True,18,41,32,Brown,runs_small,4,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004066,PROD_000076,CUST_NL_0001505,BE,2,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-05-12,True,1,50,XS,Blue,runs_large,,1,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004067,PROD_000060,CUST_FR_0001171,DE,4,Great quality,This item exceeded my expectations. Great quality and fast shipping!,2024-01-29,True,17,8,42,Brown,,3,2,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004068,PROD_000262,CUST_NL_0001449,LU,3,Great quality,Excellent quality and exactly as described. Will definitely order again.,2024-10-22,True,2,60,40,,runs_small,1,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004069,PROD_000050,CUST_LU_0001953,FR,4,Amazing material,Runs larger than expected but overall satisfied with the purchase.,2024-02-29,True,8,22,S,Brown,runs_large,4,,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004070,PROD_000264,CUST_DE_0000554,LU,3,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-22,False,40,45,,Black,,1,,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004071,PROD_000063,CUST_FR_0001028,FR,4,Beautiful design,Good value for money. The style is trendy and comfortable to wear.,2024-08-30,True,40,25,,,runs_large,,2,approved,staff_7,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004072,PROD_000189,CUST_FR_0001065,NL,4,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-08-13,True,10,34,,,runs_small,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004073,PROD_000091,CUST_NL_0001583,BE,5,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-10-01,True,44,43,42,White,,,3,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004074,PROD_000162,CUST_FR_0000872,BE,5,Beautiful design,Good value for money. The style is trendy and comfortable to wear.,2024-02-07,True,10,31,,,runs_large,2,2,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004075,PROD_000013,CUST_DE_0000068,NL,5,Good for the price,This item exceeded my expectations. Great quality and fast shipping!,2024-02-16,True,5,57,32,Pink,,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004076,PROD_000063,CUST_FR_0001189,NL,4,Will buy again,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-11,True,5,7,34,Red,true_to_size,3,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004077,PROD_000102,CUST_FR_0000881,NL,4,Stylish and practical,Good value for money. The style is trendy and comfortable to wear.,2024-08-18,True,33,28,,Navy,,4,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004078,PROD_000258,CUST_LU_0001941,FR,5,Stylish and practical,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-31,False,49,11,M,White,runs_large,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004079,PROD_000273,CUST_FR_0001103,DE,3,Love this product!,Excellent quality and exactly as described. Will definitely order again.,2024-06-28,True,20,51,XS,Pink,runs_large,4,1,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004080,PROD_000093,CUST_NL_0001218,FR,4,Love this product!,This item exceeded my expectations. Great quality and fast shipping!,2024-08-04,True,2,52,38,,,1,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004081,PROD_000171,CUST_FR_0000778,LU,5,Will buy again,The material feels cheap and the sizing is off. Disappointed.,2024-08-07,True,22,38,,,true_to_size,,3,approved,staff_3,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004082,PROD_000226,CUST_BE_0001888,DE,5,Runs small,The material feels cheap and the sizing is off. Disappointed.,2024-10-25,True,43,0,34,Pink,runs_small,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004083,PROD_000127,CUST_FR_0001133,BE,4,Highly recommended,The material feels cheap and the sizing is off. Disappointed.,2024-01-22,True,36,58,42,Navy,,,,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004084,PROD_000060,CUST_DE_0000047,FR,4,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-08-10,True,41,37,M,Black,true_to_size,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004085,PROD_000117,CUST_BE_0001610,LU,5,Great quality,The material feels cheap and the sizing is off. Disappointed.,2024-05-18,True,42,58,42,Navy,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004086,PROD_000271,CUST_NL_0001210,BE,3,Perfect fit,Excellent quality and exactly as described. Will definitely order again.,2024-10-24,False,47,36,38,Pink,true_to_size,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004087,PROD_000228,CUST_FR_0000891,LU,5,Stylish and practical,Perfect fit and beautiful color. Highly recommend this product.,2024-10-26,True,25,41,36,Brown,true_to_size,5,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004088,PROD_000134,CUST_DE_0000371,DE,5,Great quality,Runs larger than expected but overall satisfied with the purchase.,2024-05-19,True,35,42,32,Navy,,,,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004089,PROD_000085,CUST_FR_0001075,NL,2,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-02-03,True,27,34,38,Blue,,,,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004090,PROD_000129,CUST_DE_0000130,DE,3,Great quality,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-31,True,30,22,32,Green,true_to_size,2,2,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004091,PROD_000014,CUST_NL_0001432,DE,3,Poor stitching,Excellent quality and exactly as described. Will definitely order again.,2024-06-05,True,31,37,,Black,true_to_size,5,,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004092,PROD_000030,CUST_BE_0001758,FR,5,Comfortable wear,Good value for money. The style is trendy and comfortable to wear.,2024-09-27,True,36,32,42,Black,true_to_size,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004093,PROD_000151,CUST_FR_0000955,DE,2,Love this product!,Excellent quality and exactly as described. Will definitely order again.,2024-08-26,True,5,40,,White,,2,5,approved,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004094,PROD_000057,CUST_NL_0001568,FR,4,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-04-23,True,24,58,36,Blue,true_to_size,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004095,PROD_000136,CUST_NL_0001481,LU,5,Runs small,Beautiful design but arrived with some loose threads. Still keeping it.,2024-01-30,True,6,58,32,Pink,,5,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004096,PROD_000055,CUST_DE_0000079,FR,3,Good for the price,Excellent quality and exactly as described. Will definitely order again.,2024-10-20,True,34,18,XL,,,5,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004097,PROD_000099,CUST_DE_0000691,LU,2,Beautiful design,Runs larger than expected but overall satisfied with the purchase.,2024-03-01,True,31,24,36,Black,true_to_size,4,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004098,PROD_000001,CUST_BE_0001800,BE,3,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-01-11,True,20,32,M,Grey,,3,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004099,PROD_000131,CUST_DE_0000304,FR,4,Beautiful design,Beautiful design but arrived with some loose threads. Still keeping it.,2024-08-12,True,16,33,,Blue,runs_small,1,1,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004100,PROD_000037,CUST_LU_0001996,BE,2,Runs small,This item exceeded my expectations. Great quality and fast shipping!,2024-10-23,True,2,11,,Brown,,1,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004101,PROD_000021,CUST_DE_0000170,NL,4,Great quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-15,True,50,37,40,White,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004102,PROD_000251,CUST_DE_0000589,LU,5,Perfect fit,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-06,True,45,38,XS,Green,runs_small,1,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004103,PROD_000143,CUST_DE_0000005,FR,5,Beautiful design,The material feels cheap and the sizing is off. Disappointed.,2024-06-29,True,38,50,XS,Brown,,,2,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004104,PROD_000184,CUST_BE_0001745,FR,4,Poor stitching,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-06-22,True,45,12,32,Grey,,1,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004105,PROD_000228,CUST_DE_0000316,DE,4,Love this product!,The material feels cheap and the sizing is off. Disappointed.,2024-05-21,True,26,0,36,,,2,3,pending,staff_1,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004106,PROD_000041,CUST_FR_0001130,BE,5,Beautiful design,Perfect fit and beautiful color. Highly recommend this product.,2024-09-18,True,26,27,,,,,2,approved,staff_5,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004107,PROD_000045,CUST_DE_0000240,NL,4,Disappointed with quality,This item exceeded my expectations. Great quality and fast shipping!,2024-03-08,True,6,36,M,Navy,,,1,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004108,PROD_000226,CUST_NL_0001536,NL,4,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-03-12,True,26,47,XL,Pink,,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004109,PROD_000018,CUST_DE_0000016,NL,4,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-01-12,True,30,33,34,Pink,runs_small,4,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004110,PROD_000085,CUST_DE_0000448,NL,4,Beautiful design,Runs larger than expected but overall satisfied with the purchase.,2024-02-26,True,7,44,,White,runs_large,1,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004111,PROD_000178,CUST_DE_0000556,BE,3,Amazing material,Perfect fit and beautiful color. Highly recommend this product.,2024-03-03,True,10,17,XL,Pink,,1,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004112,PROD_000223,CUST_FR_0001178,BE,2,Stylish and practical,Runs larger than expected but overall satisfied with the purchase.,2024-06-26,True,23,54,M,Red,runs_large,,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004113,PROD_000056,CUST_FR_0001089,NL,2,Love this product!,Excellent quality and exactly as described. Will definitely order again.,2024-04-25,True,21,51,,Brown,,5,4,pending,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004114,PROD_000149,CUST_DE_0000455,FR,3,Excellent value,Good value for money. The style is trendy and comfortable to wear.,2024-02-13,True,11,40,40,Black,true_to_size,,3,approved,staff_2,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004115,PROD_000248,CUST_DE_0000102,FR,4,Poor stitching,Good value for money. The style is trendy and comfortable to wear.,2024-10-27,True,6,42,36,Blue,,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004116,PROD_000258,CUST_BE_0001743,BE,5,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-07-16,True,5,15,38,Grey,true_to_size,2,5,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004117,PROD_000138,CUST_DE_0000125,BE,3,Great quality,Perfect fit and beautiful color. Highly recommend this product.,2024-03-07,True,39,11,,,,,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004118,PROD_000064,CUST_FR_0000772,NL,5,Excellent value,The material feels cheap and the sizing is off. Disappointed.,2024-10-27,False,5,29,M,Navy,,1,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004119,PROD_000228,CUST_BE_0001895,DE,3,Poor stitching,Runs larger than expected but overall satisfied with the purchase.,2024-03-09,True,34,12,40,Navy,,,2,approved,staff_8,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004120,PROD_000108,CUST_NL_0001595,FR,4,Highly recommended,Good value for money. The style is trendy and comfortable to wear.,2024-08-11,True,27,39,,Red,runs_small,1,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004121,PROD_000142,CUST_DE_0000251,FR,5,Love this product!,Excellent quality and exactly as described. Will definitely order again.,2024-03-28,False,24,17,42,,,4,,pending,staff_4,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004122,PROD_000186,CUST_BE_0001649,BE,5,Perfect fit,Good value for money. The style is trendy and comfortable to wear.,2024-05-09,True,30,51,S,Grey,runs_small,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004123,PROD_000184,CUST_BE_0001644,DE,4,Comfortable wear,The material feels cheap and the sizing is off. Disappointed.,2024-09-11,True,5,54,38,Brown,runs_large,3,3,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004124,PROD_000062,CUST_BE_0001866,FR,4,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-07-31,True,43,6,36,,,2,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004125,PROD_000123,CUST_BE_0001706,LU,5,Stylish and practical,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-03-07,True,24,41,32,,runs_large,2,3,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004126,PROD_000220,CUST_DE_0000263,BE,4,Disappointed with quality,Perfect fit and beautiful color. Highly recommend this product.,2024-08-03,True,37,47,,Red,runs_large,3,4,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004127,PROD_000120,CUST_BE_0001828,DE,3,Not as expected,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-02-15,False,1,37,40,Red,true_to_size,,2,rejected,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004128,PROD_000051,CUST_FR_0000940,FR,5,Disappointed with quality,Good value for money. The style is trendy and comfortable to wear.,2024-02-02,True,37,12,,Red,true_to_size,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004129,PROD_000055,CUST_NL_0001230,FR,4,Will buy again,Perfect fit and beautiful color. Highly recommend this product.,2024-10-17,True,31,42,M,Brown,runs_large,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004130,PROD_000063,CUST_NL_0001317,LU,5,Excellent value,This item exceeded my expectations. Great quality and fast shipping!,2024-03-28,True,48,0,38,Navy,runs_small,,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004131,PROD_000122,CUST_DE_0000588,BE,4,Stylish and practical,Perfect fit and beautiful color. Highly recommend this product.,2024-09-03,True,35,13,36,Green,,,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004132,PROD_000082,CUST_BE_0001613,BE,3,Poor stitching,The material feels cheap and the sizing is off. Disappointed.,2024-03-23,False,20,15,,Blue,runs_small,,1,approved,staff_9,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004133,PROD_000239,CUST_FR_0001030,NL,1,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-04-25,True,18,46,34,Grey,,3,2,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004134,PROD_000227,CUST_FR_0001146,NL,4,Disappointed with quality,This item exceeded my expectations. Great quality and fast shipping!,2024-10-09,True,22,23,32,Red,,,3,approved,staff_6,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004135,PROD_000105,CUST_FR_0000998,LU,4,Comfortable wear,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-05-31,True,1,27,,White,,3,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004136,PROD_000128,CUST_FR_0000729,LU,4,Disappointed with quality,Beautiful design but arrived with some loose threads. Still keeping it.,2024-03-15,False,44,47,,Red,runs_small,5,5,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004137,PROD_000184,CUST_NL_0001484,BE,5,Perfect fit,This item exceeded my expectations. Great quality and fast shipping!,2024-04-09,True,28,0,36,Pink,,4,,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004138,PROD_000248,CUST_DE_0000234,DE,3,Perfect fit,Beautiful design but arrived with some loose threads. Still keeping it.,2024-05-03,True,19,12,,Green,runs_small,,,approved,staff_10,2025-10-14 12:47:15,2025-10-14 12:47:15
REV_2024_004139,PROD_000029,CUST_BE_0001619,DE,2,Highly recommended,Love the sustainable materials used. Great to support eco-friendly fashion.,2024-08-07,False,19,21,L,,runs_small,,3,approved,,2025-10-14 12:47:15,2025-10-14 12:47:15
